code,date,open,close,high,low,volume,money
000001.XSHE,2016-05-16,966.56,970.31,970.31,960.94,229795.7353835372,221941364.0
000001.XSHE,2016-05-17,970.31,964.69,970.31,959.07,267377.8312203921,257822227.0
000001.XSHE,2016-05-18,963.75,964.69,966.56,952.51,570313.2923529838,547070014.0
000001.XSHE,2016-05-19,961.88,960.0,966.56,960.0,182341.09375,175591458.0
000001.XSHE,2016-05-20,959.07,964.69,967.5,954.39,220697.9651494262,212277961.0
000001.XSHE,2016-05-23,967.5,962.81,968.43,960.94,345560.5114196986,333325519.0
000001.XSHE,2016-05-24,961.88,956.26,962.81,954.39,276848.5286428378,265042150.0
000001.XSHE,2016-05-25,960.0,958.13,962.81,954.39,218062.68982288425,209008845.0
000001.XSHE,2016-05-26,957.19,957.19,961.88,952.51,279095.826324972,266746689.0
000001.XSHE,2016-05-27,957.19,961.88,963.75,954.39,237904.0140142221,228371170.0
000001.XSHE,2016-05-30,960.0,962.81,962.81,955.32,406740.1834214435,390126363.0
000001.XSHE,2016-05-31,960.94,988.1,989.98,960.94,1010548.2086833318,991663588.0
000001.XSHE,2016-06-01,984.36,981.55,988.1,977.8,594442.5123529113,584180888.0
000001.XSHE,2016-06-02,980.61,979.67,981.55,975.93,312876.4339012117,306259540.0
000001.XSHE,2016-06-03,980.61,983.42,985.29,974.99,452053.4969799272,443045210.0
000001.XSHE,2016-06-06,984.36,984.36,986.23,978.74,361236.67357470846,354979948.0
000001.XSHE,2016-06-07,985.29,985.29,986.23,981.55,244805.75668077424,240875579.0
000001.XSHE,2016-06-08,987.17,983.42,987.17,979.67,286345.000101686,281643073.0
000001.XSHE,2016-06-13,979.67,967.5,979.67,967.5,368161.2,359016711.0
000001.XSHE,2016-06-14,968.43,974.05,974.99,966.56,292164.1394178943,283572325.0
000001.XSHE,2016-06-15,967.5,977.8,981.55,966.56,403775.38146860304,394032271.0
000001.XSHE,2016-06-16,977.51,977.51,980.93,972.95,339000.3069022313,331214318.0
000001.XSHE,2016-06-17,977.51,978.65,982.07,974.09,276317.81944515405,270245259.0
000001.XSHE,2016-06-20,979.79,980.93,980.93,976.37,237355.89695493053,232212681.0
000001.XSHE,2016-06-21,982.07,982.07,986.64,978.65,333810.9808873093,327936127.0
000001.XSHE,2016-06-22,980.93,995.76,995.76,978.65,419072.6138828634,413915794.0
000001.XSHE,2016-06-23,988.92,987.78,992.34,984.36,294237.3038530847,290498063.0
000001.XSHE,2016-06-24,985.5,977.51,992.34,971.81,374940.4589211363,367753389.0
000001.XSHE,2016-06-27,977.51,982.07,985.5,975.23,285121.48217540496,280051507.0
000001.XSHE,2016-06-28,978.65,984.36,985.5,976.37,295030.16884066805,289126581.0
000001.XSHE,2016-06-29,984.36,991.2,991.2,983.21,324044.4188861985,319929340.0
000001.XSHE,2016-06-30,991.2,992.34,995.76,987.78,317550.7890440776,315047907.0
000001.XSHE,2016-07-01,991.2,993.48,995.76,990.06,305912.58002174186,303652326.0
000001.XSHE,2016-07-04,991.2,1004.89,1010.59,988.92,533266.7426285463,534665732.0
000001.XSHE,2016-07-05,1003.75,1004.89,1007.17,1000.32,370005.271223716,371425284.0
000001.XSHE,2016-07-06,1003.75,1002.6,1006.03,999.18,283136.894075404,283827663.0
000001.XSHE,2016-07-07,1002.6,1001.46,1002.6,996.9,274284.4786611547,274328102.0
000001.XSHE,2016-07-08,1002.6,996.9,1002.6,995.76,229123.18988865492,228788891.0
000001.XSHE,2016-07-11,998.04,998.04,1002.6,996.9,320329.2202717326,320336761.0
000001.XSHE,2016-07-12,998.04,1012.87,1014.01,996.9,624074.971121664,627477514.0
000001.XSHE,2016-07-13,1012.87,1025.42,1032.26,1011.73,699871.0879444522,716829073.0
000001.XSHE,2016-07-14,1023.14,1019.71,1026.56,1016.29,315355.2539447489,321853060.0
000001.XSHE,2016-07-15,1020.85,1025.42,1026.56,1016.29,308633.11228569754,315541835.0
000001.XSHE,2016-07-18,1025.42,1031.12,1035.68,1023.14,444438.3194972459,457345936.0
000001.XSHE,2016-07-19,1031.12,1023.14,1032.26,1020.85,318060.9066207949,326036600.0
000001.XSHE,2016-07-20,1022.0,1022.0,1025.42,1020.85,272592.6575342466,278741146.0
000001.XSHE,2016-07-21,1020.85,1025.42,1027.7,1020.85,298311.5591660002,305697881.0
000001.XSHE,2016-07-22,1025.42,1019.71,1025.42,1017.43,259114.5521765992,264376731.0
000001.XSHE,2016-07-25,1018.57,1024.28,1024.28,1017.43,232051.1325028312,236940617.0
000001.XSHE,2016-07-26,1023.14,1039.1,1040.25,1023.14,479177.58348570886,494484082.0
000001.XSHE,2016-07-27,1040.25,1027.7,1044.81,1016.29,717747.2783886349,741204937.0
000001.XSHE,2016-07-28,1024.28,1035.68,1039.1,1023.14,420746.0605592462,434471979.0
000001.XSHE,2016-07-29,1035.68,1049.37,1052.79,1029.98,588649.3801042531,614853157.0
000001.XSHE,2016-08-01,1047.09,1058.5,1064.2,1045.95,665708.7123287669,702443725.0
000001.XSHE,2016-08-02,1053.93,1055.07,1056.21,1045.95,393791.5256807605,413473724.0
000001.XSHE,2016-08-03,1050.51,1047.09,1051.65,1043.67,372272.67570122925,389833941.0
000001.XSHE,2016-08-04,1045.95,1025.42,1045.95,1018.57,1178708.5662460255,1210522702.0
000001.XSHE,2016-08-05,1025.42,1031.12,1034.54,1020.85,636450.6478392428,655016218.0
000001.XSHE,2016-08-08,1031.12,1039.1,1039.1,1027.7,349354.6039842172,361189405.0
000001.XSHE,2016-08-09,1036.82,1043.67,1043.67,1034.54,364428.9286843544,378727645.0
000001.XSHE,2016-08-10,1043.67,1042.53,1047.09,1040.25,382821.28092237154,399635201.0
000001.XSHE,2016-08-11,1042.53,1051.65,1065.34,1041.39,820235.8883659008,866468489.0
000001.XSHE,2016-08-12,1049.37,1083.59,1087.01,1048.23,1201119.334803754,1282143645.0
000001.XSHE,2016-08-15,1089.29,1104.12,1117.81,1085.87,1663614.7665108866,1835070683.0
000001.XSHE,2016-08-16,1104.12,1085.87,1104.12,1080.17,964001.3703297814,1050586803.0
000001.XSHE,2016-08-17,1085.87,1089.29,1095.0,1082.45,491597.623222466,534935623.0
000001.XSHE,2016-08-18,1090.43,1083.59,1093.85,1075.6,606252.1802526789,658226282.0
000001.XSHE,2016-08-19,1082.45,1084.73,1085.87,1075.6,443035.2115272923,478783833.0
000001.XSHE,2016-08-22,1083.59,1072.18,1084.73,1067.62,858686.9928556774,922429074.0
000001.XSHE,2016-08-23,1069.9,1072.18,1077.89,1068.76,780855.434721782,838217040.0
000001.XSHE,2016-08-24,1073.32,1075.6,1075.6,1069.9,642005.3765340276,688975744.0
000001.XSHE,2016-08-25,1074.46,1076.75,1077.89,1065.34,541273.4246575341,580644546.0
000001.XSHE,2016-08-26,1077.89,1077.89,1080.17,1072.18,440314.995036599,473678761.0
000001.XSHE,2016-08-29,1073.32,1074.46,1076.75,1069.9,495549.898553692,532297634.0
000001.XSHE,2016-08-30,1074.46,1080.17,1080.17,1073.32,521715.7549274651,561835334.0
000001.XSHE,2016-08-31,1079.03,1082.45,1083.59,1075.6,429368.4724467644,463890401.0
000001.XSHE,2016-09-01,1082.45,1077.89,1085.87,1074.46,420937.0111978031,454847246.0
000001.XSHE,2016-09-02,1075.6,1077.89,1079.03,1074.46,323328.1874773863,348087345.0
000001.XSHE,2016-09-05,1079.03,1074.46,1079.03,1072.18,412002.9168140274,443235709.0
000001.XSHE,2016-09-06,1074.46,1073.32,1075.6,1067.62,503883.7047665188,539787181.0
000001.XSHE,2016-09-07,1073.32,1072.18,1074.46,1069.9,402740.7897927587,432026686.0
000001.XSHE,2016-09-08,1071.04,1072.18,1074.46,1069.9,258823.0707530452,277494563.0
000001.XSHE,2016-09-09,1072.18,1069.9,1075.6,1067.62,287064.47144592955,307548040.0
000001.XSHE,2016-09-12,1059.64,1044.81,1061.92,1041.39,663306.3542653688,697776426.0
000001.XSHE,2016-09-13,1047.09,1048.23,1050.51,1042.53,404105.5770203104,423142894.0
000001.XSHE,2016-09-14,1045.95,1033.4,1047.09,1032.26,369519.8238823302,384066550.0
000001.XSHE,2016-09-19,1032.26,1040.25,1042.53,1032.26,310662.1369863013,322597197.0
000001.XSHE,2016-09-20,1040.25,1035.68,1040.25,1032.26,382844.6354086204,396381093.0
000001.XSHE,2016-09-21,1035.68,1035.68,1037.96,1029.98,355654.08234203607,367794370.0
000001.XSHE,2016-09-22,1037.96,1044.81,1047.09,1036.82,433634.3526574209,451936640.0
000001.XSHE,2016-09-23,1044.81,1043.67,1048.23,1042.53,253194.0987093621,264701911.0
000001.XSHE,2016-09-26,1041.39,1031.12,1041.39,1031.12,385301.1560245171,398764826.0
000001.XSHE,2016-09-27,1031.12,1033.4,1034.54,1027.7,351847.8265918327,362784897.0
000001.XSHE,2016-09-28,1033.4,1032.26,1033.4,1029.98,237911.2142289733,245502164.0
000001.XSHE,2016-09-29,1032.26,1033.4,1035.68,1032.26,266227.5827365977,275222344.0
000001.XSHE,2016-09-30,1033.4,1034.54,1037.96,1032.26,270103.7127612272,279563684.0
000001.XSHE,2016-10-10,1037.96,1040.25,1045.95,1035.68,536006.1369863015,557160189.0
000001.XSHE,2016-10-11,1041.39,1043.67,1043.67,1039.1,318572.40794504015,331904900.0
000001.XSHE,2016-10-12,1042.53,1041.39,1044.81,1040.25,236989.5120944123,246993654.0
000001.XSHE,2016-10-13,1035.68,1034.54,1039.1,1032.26,554408.5061959904,574140913.0
000001.XSHE,2016-10-14,1033.4,1036.82,1036.82,1031.12,294062.1400050154,304228265.0
000001.XSHE,2016-10-17,1035.68,1032.26,1036.82,1031.12,314936.9490244706,325577976.0
000001.XSHE,2016-10-18,1029.98,1036.82,1036.82,1029.98,520540.6271098166,537825633.0
000001.XSHE,2016-10-19,1036.82,1035.68,1039.1,1033.4,423135.99567433953,438331047.0
000001.XSHE,2016-10-20,1035.68,1034.54,1036.82,1032.26,300578.43582655094,310991719.0
000001.XSHE,2016-10-21,1035.68,1041.39,1041.39,1033.4,599581.2913509829,621555917.0
000001.XSHE,2016-10-24,1041.39,1053.93,1060.78,1040.25,802791.027867126,844541000.0
000001.XSHE,2016-10-25,1055.07,1050.51,1055.07,1047.09,439018.67949852935,461548740.0
000001.XSHE,2016-10-26,1051.65,1043.67,1051.65,1041.39,386150.3923654029,403765476.0
000001.XSHE,2016-10-27,1044.81,1044.81,1045.95,1040.25,284179.090935194,296213595.0
000001.XSHE,2016-10-28,1044.81,1045.95,1052.79,1042.53,475177.74845833937,497612199.0
000001.XSHE,2016-10-31,1043.67,1043.67,1044.81,1036.82,432743.3527839258,450135073.0
000001.XSHE,2016-11-01,1042.53,1042.53,1044.81,1039.1,460639.23724017525,480090913.0
000001.XSHE,2016-11-02,1042.53,1034.54,1042.53,1032.26,555476.3489086936,576080081.0
000001.XSHE,2016-11-03,1033.4,1041.39,1042.53,1032.26,540818.7355361583,561471445.0
000001.XSHE,2016-11-04,1039.1,1039.1,1045.95,1037.96,445477.3342315464,463835430.0
000001.XSHE,2016-11-07,1037.96,1040.25,1040.25,1034.54,435936.4383561645,452461754.0
000001.XSHE,2016-11-08,1040.25,1043.67,1043.67,1037.96,707240.7226422145,736777049.0
000001.XSHE,2016-11-09,1042.53,1034.54,1042.53,1027.7,633531.4429601561,656127968.0
000001.XSHE,2016-11-10,1037.96,1042.53,1044.81,1037.96,554081.9794154605,576879697.0
000001.XSHE,2016-11-11,1042.53,1047.09,1047.09,1039.1,712129.67366702,742944848.0
000001.XSHE,2016-11-14,1044.81,1051.65,1055.07,1044.81,854868.8613131746,898104432.0
000001.XSHE,2016-11-15,1049.37,1052.79,1053.93,1047.09,486002.5161713162,510577916.0
000001.XSHE,2016-11-16,1052.79,1052.79,1053.93,1049.37,364576.1889835581,383443772.0
000001.XSHE,2016-11-17,1051.65,1050.51,1051.65,1047.09,443026.1530113944,464596216.0
000001.XSHE,2016-11-18,1050.51,1047.09,1050.51,1044.81,453785.2963928601,475334044.0
000001.XSHE,2016-11-21,1047.09,1053.93,1058.5,1045.95,745423.8251117249,785473113.0
000001.XSHE,2016-11-22,1053.93,1067.62,1067.62,1052.79,1034750.7090537832,1097360582.0
000001.XSHE,2016-11-23,1065.34,1077.89,1089.29,1065.34,1536762.7540843685,1660347474.0
000001.XSHE,2016-11-24,1076.75,1080.17,1085.87,1074.46,683616.7482896211,738564216.0
000001.XSHE,2016-11-25,1081.31,1097.28,1097.28,1080.17,888702.3822543017,967977061.0
000001.XSHE,2016-11-28,1105.26,1098.42,1114.39,1095.0,1121921.0384006111,1240735496.0
000001.XSHE,2016-11-29,1093.85,1097.28,1106.4,1089.29,778327.6811752697,854337566.0
000001.XSHE,2016-11-30,1100.7,1089.29,1108.68,1083.59,899480.087947195,985845460.0
000001.XSHE,2016-12-01,1091.57,1095.0,1098.42,1089.29,566359.6712328767,619637343.0
000001.XSHE,2016-12-02,1095.0,1089.29,1095.0,1077.89,727401.4128469,790128842.0
000001.XSHE,2016-12-05,1083.59,1079.03,1088.15,1073.32,670129.8722000315,723226898.0
000001.XSHE,2016-12-06,1081.31,1082.45,1085.87,1077.89,528574.0191232851,571606875.0
000001.XSHE,2016-12-07,1081.31,1081.31,1082.45,1073.32,432575.2466915131,466110111.0
000001.XSHE,2016-12-08,1083.59,1085.87,1089.29,1075.6,588672.957167985,638085984.0
000001.XSHE,2016-12-09,1083.59,1100.7,1110.96,1081.31,1327520.7004633415,1460556897.0
000001.XSHE,2016-12-12,1100.7,1083.59,1114.39,1076.75,1101920.7449312012,1206748248.0
000001.XSHE,2016-12-13,1081.31,1074.46,1083.59,1064.2,566160.884537349,607847528.0
000001.XSHE,2016-12-14,1074.46,1072.18,1084.73,1072.18,524019.8847208492,564769137.0
000001.XSHE,2016-12-15,1068.76,1055.07,1073.32,1050.51,725584.1081634394,767780833.0
000001.XSHE,2016-12-16,1053.93,1055.07,1059.64,1050.51,347894.40511056135,366930059.0
000001.XSHE,2016-12-19,1051.65,1049.37,1051.65,1045.95,433107.5978920686,453916841.0
000001.XSHE,2016-12-20,1049.37,1039.1,1049.37,1035.68,558153.4193051681,580144905.0
000001.XSHE,2016-12-21,1040.25,1044.81,1044.81,1039.1,324315.07738249056,338199022.0
000001.XSHE,2016-12-22,1043.67,1042.53,1044.81,1039.1,299258.22182575084,311575452.0
000001.XSHE,2016-12-23,1042.53,1035.68,1042.53,1034.54,335706.1022709717,348187382.0
000001.XSHE,2016-12-26,1033.4,1040.25,1041.39,1028.84,264818.84931506834,273934257.0
000001.XSHE,2016-12-27,1040.25,1035.68,1041.39,1034.54,235697.92600030891,244768438.0
000001.XSHE,2016-12-28,1035.68,1033.4,1039.1,1031.12,294625.34352622414,304909224.0
000001.XSHE,2016-12-29,1034.54,1035.68,1036.82,1032.26,296996.34249961376,307185297.0
000001.XSHE,2016-12-30,1035.68,1037.96,1037.96,1033.4,265301.5241435123,274894975.0
000001.XSHE,2017-01-03,1039.1,1044.81,1047.09,1036.82,403148.36190312094,420592183.0
000001.XSHE,2017-01-04,1043.67,1044.81,1047.09,1042.53,393934.093280118,411514484.0
000001.XSHE,2017-01-05,1045.95,1045.95,1047.09,1043.67,301916.9568335007,315781902.0
000001.XSHE,2017-01-06,1045.95,1041.39,1045.95,1039.1,313998.2158461288,327198684.0
000001.XSHE,2017-01-09,1041.39,1043.67,1045.95,1039.1,316565.6098191957,330015963.0
000001.XSHE,2017-01-10,1043.67,1043.67,1044.81,1042.53,211335.393371468,220594365.0
000001.XSHE,2017-01-11,1042.53,1042.53,1045.95,1041.39,266022.0175918199,277558888.0
000001.XSHE,2017-01-12,1041.39,1043.67,1045.95,1041.39,375239.6878323608,391847125.0
000001.XSHE,2017-01-13,1042.53,1044.81,1048.23,1040.25,380757.9521635512,397600678.0
000001.XSHE,2017-01-16,1043.67,1042.53,1044.81,1034.54,598940.7729273979,622994403.0
000001.XSHE,2017-01-17,1040.25,1043.67,1044.81,1037.96,478293.023656903,498160187.0
000001.XSHE,2017-01-18,1042.53,1045.95,1048.23,1041.39,503470.2165495482,526435513.0
000001.XSHE,2017-01-19,1043.67,1047.09,1053.93,1043.67,383749.75790046726,402456466.0
000001.XSHE,2017-01-20,1045.95,1051.65,1052.79,1045.95,344838.4329387153,361893123.0
000001.XSHE,2017-01-23,1051.65,1051.65,1056.21,1049.37,368483.5049683829,388033166.0
000001.XSHE,2017-01-24,1052.79,1057.35,1058.5,1049.37,412272.36771173216,434771909.0
000001.XSHE,2017-01-25,1057.35,1056.21,1058.5,1055.07,266875.1971672301,281982784.0
000001.XSHE,2017-01-26,1057.35,1064.2,1065.34,1056.21,368845.35707573744,391846889.0
000001.XSHE,2017-02-03,1065.34,1056.21,1067.62,1053.93,276580.48304787866,292614309.0
000001.XSHE,2017-02-06,1056.21,1061.92,1063.06,1056.21,453073.4575109235,480438445.0
000001.XSHE,2017-02-07,1061.92,1060.78,1063.06,1057.35,347954.38262410683,368785288.0
000001.XSHE,2017-02-08,1059.64,1060.78,1060.78,1053.93,315855.2763061143,333989247.0
000001.XSHE,2017-02-09,1060.78,1061.92,1064.2,1058.5,300585.7362136508,319218806.0
000001.XSHE,2017-02-10,1063.06,1064.2,1067.62,1061.92,423227.9825220824,450740047.0
000001.XSHE,2017-02-13,1065.34,1073.32,1076.75,1064.2,559666.7023813963,599894000.0
000001.XSHE,2017-02-14,1073.32,1072.18,1074.46,1068.76,317727.1540226454,340344188.0
000001.XSHE,2017-02-15,1072.18,1077.89,1087.01,1071.04,663332.3298295743,716701792.0
000001.XSHE,2017-02-16,1077.89,1079.03,1082.45,1074.46,360470.335393826,388628938.0
000001.XSHE,2017-02-17,1079.03,1071.04,1082.45,1068.76,371531.1519644458,400145442.0
000001.XSHE,2017-02-20,1072.18,1090.43,1092.71,1072.18,787955.0085745992,855650799.0
000001.XSHE,2017-02-21,1089.29,1091.57,1097.28,1088.15,566872.3838141395,618787772.0
000001.XSHE,2017-02-22,1091.57,1091.57,1091.57,1083.59,405891.02118966257,441569855.0
000001.XSHE,2017-02-23,1089.29,1084.73,1091.57,1081.31,293987.37750407937,319308038.0
000001.XSHE,2017-02-24,1083.59,1083.59,1088.15,1081.31,291507.8581382258,316044262.0
000001.XSHE,2017-02-27,1083.59,1075.6,1083.59,1074.46,357123.98940126435,384811337.0
000001.XSHE,2017-02-28,1075.6,1081.31,1084.73,1074.46,324138.83160240814,350366087.0
000001.XSHE,2017-03-01,1082.45,1082.45,1089.29,1080.17,304214.7960644833,330166047.0
000001.XSHE,2017-03-02,1084.73,1075.6,1087.01,1074.46,353869.6048716995,382429149.0
000001.XSHE,2017-03-03,1073.32,1072.18,1075.6,1067.62,300411.9644089612,321973355.0
000001.XSHE,2017-03-06,1072.18,1077.89,1079.03,1071.04,354639.9864550186,381262518.0
000001.XSHE,2017-03-07,1076.75,1077.89,1079.03,1072.18,258343.60185176585,277768221.0
000001.XSHE,2017-03-08,1075.6,1074.46,1077.89,1072.18,214303.5534128772,230417286.0
000001.XSHE,2017-03-09,1073.32,1069.9,1074.46,1067.62,331548.2381530984,354852445.0
000001.XSHE,2017-03-10,1069.9,1072.18,1073.32,1067.62,342079.7627264079,366146048.0
000001.XSHE,2017-03-13,1071.04,1076.75,1077.89,1068.76,478074.7397260272,513156929.0
000001.XSHE,2017-03-14,1075.6,1076.75,1079.03,1073.32,354616.1095890411,381609310.0
000001.XSHE,2017-03-15,1074.46,1081.31,1081.31,1074.46,479177.87498497206,515963035.0
000001.XSHE,2017-03-16,1081.31,1085.87,1087.01,1077.89,557551.2796191071,603427768.0
000001.XSHE,2017-03-17,1077.89,1061.92,1079.03,1060.78,1388405.3007759529,1482986411.0
000001.XSHE,2017-03-20,1059.64,1055.07,1061.92,1051.65,626873.430198944,661927732.0
000001.XSHE,2017-03-21,1055.07,1053.93,1056.21,1049.37,486271.0768267343,512000117.0
000001.XSHE,2017-03-22,1049.37,1044.81,1051.65,1043.67,496329.0780141843,519377840.0
000001.XSHE,2017-03-23,1044.81,1049.37,1053.93,1044.81,380133.7564443428,398962566.0
000001.XSHE,2017-03-24,1049.37,1048.23,1053.93,1044.81,623194.2722494109,653640891.0
000001.XSHE,2017-03-27,1039.1,1042.53,1048.23,1036.82,863573.1998119962,900213133.0
000001.XSHE,2017-03-28,1044.81,1040.25,1045.95,1037.96,422025.6438356164,439421499.0
000001.XSHE,2017-03-29,1041.39,1039.1,1043.67,1036.82,527032.4809931673,548136996.0
000001.XSHE,2017-03-30,1040.25,1035.68,1040.25,1033.4,602556.4730418661,624049785.0
000001.XSHE,2017-03-31,1035.68,1045.95,1047.09,1035.68,555066.6446770875,578615827.0
000001.XSHE,2017-04-05,1044.81,1050.51,1051.65,1043.67,437613.3021104034,458590670.0
000001.XSHE,2017-04-06,1049.37,1049.37,1051.65,1045.95,380837.7597987364,399123591.0
000001.XSHE,2017-04-07,1048.23,1049.37,1051.65,1045.95,451373.10958003375,473358872.0
000001.XSHE,2017-04-10,1049.37,1047.09,1050.51,1045.95,351864.4930235224,368669321.0
000001.XSHE,2017-04-11,1045.95,1043.67,1048.23,1036.82,536932.9098278191,560313698.0
000001.XSHE,2017-04-12,1044.81,1040.25,1045.95,1037.96,399199.5616438356,416118689.0
000001.XSHE,2017-04-13,1039.1,1040.25,1042.53,1037.96,313374.68493150675,325964403.0
000001.XSHE,2017-04-14,1039.1,1035.68,1040.25,1033.4,430031.3880735362,445664541.0
000001.XSHE,2017-04-17,1035.68,1037.96,1039.1,1032.26,466320.2050175344,483123352.0
000001.XSHE,2017-04-18,1036.82,1032.26,1037.96,1032.26,294030.75291108835,304175767.0
000001.XSHE,2017-04-19,1029.98,1016.29,1031.12,1015.15,701084.4138976079,715066132.0
000001.XSHE,2017-04-20,1015.15,1017.43,1019.71,1014.01,383678.4447087269,390085537.0
000001.XSHE,2017-04-21,1017.43,1023.14,1025.42,1015.15,285289.3797525266,291163279.0
000001.XSHE,2017-04-24,1023.14,1018.57,1024.28,1015.15,346299.7486672492,352943303.0
000001.XSHE,2017-04-25,1018.57,1026.56,1027.7,1018.57,331339.3274625936,339199193.0
000001.XSHE,2017-04-26,1026.56,1025.42,1027.7,1022.0,335033.5989155662,343286912.0
000001.XSHE,2017-04-27,1023.14,1023.14,1024.28,1016.29,339632.4266473797,346211432.0
000001.XSHE,2017-04-28,1022.0,1025.42,1025.42,1017.43,251131.19892336795,256114452.0
000001.XSHE,2017-05-02,1022.0,1019.71,1022.0,1015.15,272682.6686018572,277663818.0
000001.XSHE,2017-05-03,1017.43,1016.29,1018.57,1014.01,245753.77205325256,249654726.0
000001.XSHE,2017-05-04,1014.01,996.9,1014.01,994.62,610648.869495436,613852485.0
000001.XSHE,2017-05-05,996.9,984.36,999.18,978.65,546806.0089804544,539619492.0
000001.XSHE,2017-05-08,980.93,977.51,983.21,975.23,403368.8964818774,394481361.0
000001.XSHE,2017-05-09,976.37,985.5,985.5,975.23,284224.8767123288,279116677.0
000001.XSHE,2017-05-10,984.36,988.92,1002.6,984.36,502425.5005460503,498718046.0
000001.XSHE,2017-05-11,986.64,992.34,994.62,980.93,441552.572706935,436442192.0
000001.XSHE,2017-05-12,990.06,1015.15,1015.15,986.64,804798.8179086834,809143434.0
000001.XSHE,2017-05-15,1014.01,1010.59,1020.85,1004.89,470426.2935512919,476407832.0
000001.XSHE,2017-05-16,1008.31,1008.31,1009.45,996.9,477091.3746764388,478112378.0
000001.XSHE,2017-05-17,1004.89,1000.32,1004.89,998.04,365888.3417306464,366013284.0
000001.XSHE,2017-05-18,994.62,995.76,1000.32,994.62,199366.3864786696,198767735.0
000001.XSHE,2017-05-19,996.9,991.2,999.18,990.06,257991.8270782889,256415291.0
000001.XSHE,2017-05-22,990.06,990.06,995.76,982.07,595394.3801385774,588553087.0
000001.XSHE,2017-05-23,988.92,1002.6,1008.31,986.64,701411.4901256732,702054596.0
000001.XSHE,2017-05-24,1001.46,1004.89,1007.17,990.06,466741.7697459425,466534967.0
000001.XSHE,2017-05-25,1002.6,1037.96,1041.39,1001.46,1421639.6007553276,1462763008.0
000001.XSHE,2017-05-26,1035.68,1037.96,1041.39,1031.12,784985.0283247908,813387138.0
000001.XSHE,2017-05-31,1037.96,1049.37,1052.79,1033.4,905833.1379780248,948741880.0
000001.XSHE,2017-06-01,1049.37,1048.23,1052.79,1040.25,496381.68817912095,519544672.0
000001.XSHE,2017-06-02,1047.09,1045.95,1059.64,1042.53,675734.1832783591,710119492.0
000001.XSHE,2017-06-05,1041.39,1029.98,1045.95,1025.42,555954.5806714691,573460409.0
000001.XSHE,2017-06-06,1027.7,1031.12,1033.4,1025.42,311534.2229808363,320520896.0
000001.XSHE,2017-06-07,1028.84,1041.39,1043.67,1027.7,566113.6548267222,587357696.0
000001.XSHE,2017-06-08,1039.1,1041.39,1043.67,1035.68,335784.53029124544,348860768.0
000001.XSHE,2017-06-09,1043.67,1043.67,1050.51,1040.25,600959.3262238064,628281732.0
000001.XSHE,2017-06-12,1043.67,1039.1,1048.23,1037.96,442373.7445866615,461493696.0
000001.XSHE,2017-06-13,1039.1,1040.25,1042.53,1032.26,393148.4931506849,407876704.0
000001.XSHE,2017-06-14,1040.25,1035.68,1041.39,1031.12,329158.76718677586,340596128.0
000001.XSHE,2017-06-15,1035.68,1031.12,1035.68,1029.98,296153.1073007991,305610496.0
000001.XSHE,2017-06-16,1031.12,1028.84,1035.68,1027.7,250732.7495042961,258559004.0
000001.XSHE,2017-06-19,1029.98,1041.39,1043.67,1029.98,429330.6686255869,446000768.0
000001.XSHE,2017-06-20,1040.25,1040.25,1044.81,1036.82,274951.0136986301,286053888.0
000001.XSHE,2017-06-21,1045.95,1043.67,1047.09,1039.1,435667.19365316624,454488896.0
000001.XSHE,2017-06-22,1043.67,1055.07,1072.18,1042.53,1251041.3053162347,1325210623.0
000001.XSHE,2017-06-23,1052.79,1055.07,1057.35,1045.95,512007.4497426711,538303552.0
000001.XSHE,2017-06-26,1056.21,1060.78,1071.04,1056.21,623141.5562133525,663762816.0
000001.XSHE,2017-06-27,1060.78,1067.62,1071.04,1057.35,478701.2008017834,509162016.0
000001.XSHE,2017-06-28,1066.48,1075.6,1082.45,1064.2,1024706.7943473408,1102438136.0
000001.XSHE,2017-06-29,1075.6,1075.6,1077.89,1068.76,428545.10505764215,459810428.0
000001.XSHE,2017-06-30,1072.18,1071.04,1075.6,1061.92,438037.22269943234,468003520.0
000001.XSHE,2017-07-03,1072.18,1072.18,1075.6,1065.34,340472.7377865656,364465856.0
000001.XSHE,2017-07-04,1072.18,1065.34,1073.32,1060.78,428155.37011658255,456577024.0
000001.XSHE,2017-07-05,1059.64,1068.76,1069.9,1057.35,497729.7428795988,529294112.0
000001.XSHE,2017-07-06,1067.62,1072.18,1073.32,1061.92,647817.7917886922,691387198.0
000001.XSHE,2017-07-07,1068.76,1080.17,1081.31,1065.34,666626.9105788902,717084347.0
000001.XSHE,2017-07-10,1077.89,1093.85,1101.84,1076.75,1193054.3895415275,1303090056.0
000001.XSHE,2017-07-11,1096.14,1169.14,1193.09,1096.14,3342105.457857912,3842010102.0
000001.XSHE,2017-07-12,1171.42,1179.4,1206.78,1163.43,2629137.4393759537,3113681426.0
000001.XSHE,2017-07-13,1174.84,1243.28,1243.28,1169.14,2625347.5162473456,3180144650.0
000001.XSHE,2017-07-14,1233.01,1243.28,1246.7,1215.9,1510199.8745254492,1864449132.0
000001.XSHE,2017-07-17,1248.98,1233.01,1290.04,1222.74,2869600.3787479424,3608692237.0
000001.XSHE,2017-07-18,1226.17,1260.39,1269.51,1212.48,2059777.021398139,2558434044.0
000001.XSHE,2017-07-19,1253.54,1264.95,1275.21,1240.99,1694755.7484485551,2131336322.0
