code,date,open,close,high,low,volume,money,time_interval,SMA_5,SMA_15,upperband,lowerband,SMA5_volume,ATR_5,ATR_15,MACD
000001.XSHE,2014-12-29,1207.76,1154.38,1239.48,1141.22,3342515.3034529365,3983914115.0,3.0,1137.818,1123.684,1215.1151637400253,1032.2528362599746,2799140.858372785,70.25199999999995,77.42199999999995,-32.01444064182033
000001.XSHE,2014-12-30,1155.15,1199.25,1206.21,1151.28,3058095.39295393,3637381161.0,1.0,1149.4240000000002,1132.9166666666667,1225.0826048020706,1040.750728531263,2946023.9132345794,68.394,71.8513333333333,-38.75637501316419
000001.XSHE,2014-12-31,1207.76,1225.56,1227.88,1183.78,3102014.21717419,3760233693.0,1.0,1176.8139999999999,1141.4279999999999,1242.8468464311572,1040.0091535688425,3046782.201319016,60.34800000000005,67.98266666666663,-46.555571104233195
000001.XSHE,2015-01-05,1237.16,1239.48,1258.83,1207.76,3697049.143189078,4565324012.0,5.0,1197.3939999999998,1152.2599999999998,1258.7675216659677,1045.7524783340318,3269906.6045578276,59.73000000000002,67.2613333333333,-52.06528669468025
000001.XSHE,2015-01-06,1226.33,1220.91,1267.34,1203.89,2800052.6967589743,3453420019.0,1.0,1207.9160000000002,1161.7506666666666,1265.442586304087,1058.0587470292462,3199945.350705822,62.36199999999999,68.80933333333329,-49.24115051016247
000001.XSHE,2015-01-07,1203.89,1197.7,1224.01,1183.78,2197367.71144694,2634832254.0,1.0,1216.5800000000002,1171.5506666666665,1256.3218775704465,1086.7794557628865,2970915.8323046225,50.75599999999999,68.03533333333328,-40.706606464603965
000001.XSHE,2015-01-08,1199.25,1157.47,1204.67,1154.38,1819433.88943126,2128076511.0,1.0,1208.224,1174.4906666666668,1253.4756107895382,1095.5057225437954,2723183.531600089,49.827999999999975,66.5393333333333,-25.650763835336193
000001.XSHE,2015-01-09,1152.83,1166.75,1227.1,1138.13,3242183.8440111424,3835377840.0,1.0,1196.462,1173.0459999999998,1251.7311965746917,1094.360803425308,2751217.456967479,58.80199999999991,65.04266666666663,-17.732740475124274
000001.XSHE,2015-01-12,1150.51,1142.77,1164.43,1121.88,2007587.53467452,2293095035.0,3.0,1177.12,1172.4273333333333,1251.9613754488703,1092.8932912177963,2413325.135264567,57.5619999999999,63.18533333333328,-7.379195995203872
000001.XSHE,2015-01-13,1133.49,1135.81,1152.83,1131.94,1055786.179026422,1205025400.0,1.0,1160.1,1170.7773333333332,1252.3668660886813,1089.1878005779852,2064471.8317180567,49.04999999999991,60.81266666666661,0.4178381178833206
000001.XSHE,2015-01-14,1143.54,1145.86,1175.27,1137.35,1632439.7657654511,1889344685.0,1.0,1149.732,1168.0433333333335,1250.069043124012,1086.017623542655,1951486.2425817593,48.895999999999916,56.63466666666662,2.8549480956055504
000001.XSHE,2015-01-15,1148.96,1187.64,1187.64,1138.13,1605478.890909703,1868797033.0,1.0,1155.766,1171.138,1252.3249860084777,1089.9510139915221,1908695.2428774475,48.73999999999992,55.65399999999997,-4.546527254706689
000001.XSHE,2015-01-16,1191.51,1189.19,1208.54,1175.27,2010894.2237993923,2403357853.0,1.0,1160.254,1177.8433333333332,1245.2657224365,1110.4209442301665,1662437.3188350976,37.59999999999995,52.24999999999997,-8.99753257344264
000001.XSHE,2015-01-19,1083.97,1070.04,1125.75,1070.04,2762179.443759111,3016202763.0,3.0,1145.708,1173.4073333333333,1258.820529860277,1087.9941368063896,1813355.7006520159,52.455999999999996,56.58266666666664,13.603861514521213
000001.XSHE,2015-01-20,1070.04,1070.04,1087.06,1050.7,1927103.560614557,2064255514.0,1.0,1132.5539999999999,1166.8566666666668,1267.6379032044927,1066.075430128841,1987619.176969643,55.55,55.65399999999997,26.22118050272843
000001.XSHE,2015-01-21,1073.91,1115.69,1129.62,1065.4,2508084.0197545914,2758153280.0,1.0,1126.52,1164.2773333333332,1268.3536348671134,1060.201031799553,2162748.027767471,60.50199999999995,53.38466666666662,22.978317391569135
000001.XSHE,2015-01-22,1109.5,1106.41,1123.43,1097.12,1622068.5640946843,1801516221.0,1.0,1110.274,1158.088,1264.2717908533973,1051.9042091466026,2166065.962404467,55.86199999999999,51.476666666666624,22.06255068541077
000001.XSHE,2015-01-23,1111.05,1114.14,1131.94,1106.41,1885958.7484517205,2108746806.0,1.0,1095.2640000000001,1150.6599999999999,1252.0979742925176,1049.222025707482,2141078.867334933,54.313999999999986,50.23866666666662,18.998663828259623
000001.XSHE,2015-01-26,1111.05,1109.5,1117.24,1095.57,1366928.3497070747,1508430332.0,3.0,1103.1560000000002,1141.9946666666665,1232.5369257399486,1051.4524075933844,1862028.6485245258,34.817999999999984,48.27866666666662,17.386452168743745
000001.XSHE,2015-01-27,1110.27,1082.42,1111.05,1070.04,1731262.8231185672,1881056428.0,1.0,1105.632,1132.762,1216.8292034573592,1048.6947965426407,1822860.5010253277,35.748000000000005,46.782666666666636,21.363226526995277
000001.XSHE,2015-01-28,1073.14,1087.84,1106.41,1067.72,1603796.944403589,1742160226.0,1.0,1100.062,1125.4379999999999,1204.236040294692,1046.6399597053078,1642003.0859551271,30.642000000000053,46.67999999999997,21.663710464017186
000001.XSHE,2015-01-29,1069.27,1075.46,1083.97,1065.4,1314122.9520391277,1408818470.0,1.0,1093.872,1119.9706666666668,1200.6026959165292,1039.3386374168044,1580413.963544016,29.867999999999984,44.823333333333295,23.515504824612435
000001.XSHE,2015-01-30,1077.78,1077.78,1091.7,1065.4,1202149.7717530483,1298664402.0,1.0,1086.6,1114.0393333333334,1192.9956867252592,1035.0829799414075,1443652.1682042812,30.02199999999998,40.645333333333305,23.132572167267654
000001.XSHE,2015-02-02,1052.25,1054.57,1066.95,1051.47,1112728.7102800198,1176926901.0,3.0,1075.614,1108.1593333333333,1190.9877351104456,1025.330931556221,1392812.2403188704,30.949999999999953,39.40799999999998,26.780754276846892
000001.XSHE,2015-02-03,1066.17,1079.33,1081.65,1053.79,1141700.7356415552,1217879264.0,1.0,1074.9959999999999,1104.394,1186.970042115295,1021.817957884705,1274899.822823468,28.319999999999983,39.87266666666666,22.634662412566286
000001.XSHE,2015-02-04,1083.19,1060.76,1086.29,1059.98,1043828.135487764,1122673253.0,1.0,1069.58,1098.7206666666666,1180.7790181931052,1016.6623151402281,1162906.061040303,25.84399999999996,38.99599999999999,23.14174789121239
000001.XSHE,2015-02-05,1106.41,1066.95,1115.69,1066.17,2473435.7664370406,2710533302.0,1.0,1067.8780000000002,1090.6746666666666,1157.64835312705,1023.700980206283,1394768.6239198856,32.342000000000006,39.35733333333333,21.183724924955413
000001.XSHE,2015-02-06,1059.21,1045.28,1078.55,1036.77,1331779.579634165,1411318709.0,1.0,1061.378,1081.0806666666665,1124.747894303905,1037.413439029428,1420694.585496109,35.43800000000001,39.92466666666666,23.673472989432412
000001.XSHE,2015-02-09,1044.51,1046.06,1058.44,1023.62,1223432.9503087776,1273140856.0,3.0,1059.676,1079.482,1126.508158191844,1032.455841808156,1442835.4335018606,37.14000000000003,34.30266666666666,23.976931319150935
000001.XSHE,2015-02-10,1043.73,1065.4,1068.49,1039.09,936880.8663412802,991835330.0,1.0,1056.8899999999999,1079.1726666666666,1126.5249165553723,1031.8204167779609,1401871.4596418054,37.44800000000002,33.83866666666667,19.125743206521975
000001.XSHE,2015-02-11,1066.17,1062.3,1071.59,1058.44,716485.5031535347,763427756.0,1.0,1057.1979999999999,1075.6133333333335,1119.0676210827394,1032.1590455839275,1336402.9331749598,34.81600000000001,30.434000000000008,16.144810840550008
000001.XSHE,2015-02-12,1063.85,1072.36,1075.46,1053.79,786751.0686709686,838592177.0,1.0,1058.28,1073.3433333333335,1113.3212520004058,1033.3654146662611,999065.9936217451,28.16400000000001,30.124666666666666,11.637399842043578
000001.XSHE,2015-02-13,1077.78,1079.33,1097.12,1070.81,1147379.8421242808,1244525237.0,1.0,1065.09,1071.0226666666667,1104.337222444365,1037.7081108889686,962186.0461197684,25.070000000000004,30.176666666666666,7.071101766162883
000001.XSHE,2015-02-16,1079.33,1077.0,1083.97,1062.3,932138.5181058494,999872909.0,3.0,1071.2779999999998,1068.856,1094.8742098867888,1042.8377901132112,903927.1596791828,22.44000000000001,30.176666666666666,4.598215314975732
000001.XSHE,2015-02-17,1080.1,1082.42,1091.7,1080.1,879518.4013599157,954427931.0,1.0,1074.682,1068.856,1094.8742098867888,1042.8377901132112,892454.6666829098,19.5,28.422666666666668,1.8349392469926897
000001.XSHE,2015-02-25,1086.29,1067.72,1086.29,1064.62,746263.964335219,799190886.0,8.0,1075.766,1067.5146666666667,1091.318783797526,1043.7105495358073,898410.3589192467,21.204000000000043,27.288000000000004,3.2090724053778104
000001.XSHE,2015-02-26,1067.72,1088.61,1088.61,1052.25,1325488.8417339546,1424074885.0,1.0,1079.016,1068.3913333333335,1094.3230159591917,1042.4596507074752,1006157.9135318439,24.142000000000007,28.216000000000008,-0.47514460245497503
000001.XSHE,2015-02-27,1087.84,1082.42,1095.57,1080.1,1025668.806932614,1115132799.0,1.0,1079.634,1068.7006666666666,1095.2164500705662,1042.184883262767,981815.7064935105,21.974000000000025,27.494000000000014,-1.3148901652550649
000001.XSHE,2015-03-02,1085.52,1085.52,1089.38,1073.14,1316762.649237232,1423604721.0,3.0,1081.3380000000002,1070.764,1097.3838516685541,1044.1441483314456,1058740.532719787,20.888000000000012,26.822666666666684,-2.395787986669575
000001.XSHE,2015-03-03,1081.65,1052.25,1081.65,1051.47,1369339.3775243529,1457305342.0,1.0,1075.304,1068.9586666666667,1096.7366701603294,1041.180663173004,1156704.7279526745,24.757999999999992,27.23533333333334,4.00476278361657
000001.XSHE,2015-03-04,1053.79,1049.92,1061.53,1045.28,1053335.8360636998,1108192668.0,1.0,1071.7440000000001,1068.2359999999999,1097.4547814354078,1039.017218564592,1218119.1022983706,23.673999999999978,26.564666666666675,8.056968950299506
000001.XSHE,2015-03-05,1044.51,1035.22,1046.83,1028.26,1070954.473445258,1109166407.0,1.0,1061.066,1066.1206666666667,1099.9663800197588,1032.2749533135745,1167212.2286406313,20.734000000000016,24.34666666666668,13.147548841268645
000001.XSHE,2015-03-06,1034.45,1039.87,1045.28,1033.68,719967.4113110292,748954953.0,1.0,1052.556,1065.76,1100.6564836541922,1030.8635163458077,1106071.9495163145,19.95999999999999,22.334666666666674,14.600489242614458
000001.XSHE,2015-03-09,1042.19,1094.8,1108.73,1030.58,2850322.8534892225,3067982065.0,3.0,1054.4119999999998,1069.0093333333334,1105.1006266772522,1032.9180399894146,1412783.9903667127,32.342000000000006,25.223333333333343,3.3959340916239853
000001.XSHE,2015-03-10,1083.19,1065.4,1090.93,1065.4,1790986.636005256,1927550610.0,1.0,1057.042,1069.0093333333332,1105.100626677252,1032.9180399894144,1497113.4420628932,31.41199999999999,25.223333333333326,2.84344633306182
000001.XSHE,2015-03-11,1066.95,1072.36,1089.38,1066.95,1167563.7323286957,1258374591.0,1.0,1061.53,1069.68,1105.6104884464253,1033.7495115535748,1519959.0213158925,32.95799999999999,25.945333333333338,0.9526848766897729
000001.XSHE,2015-03-12,1098.67,1129.62,1156.7,1090.16,4271790.531329119,4805396524.0,1.0,1080.41,1073.4973333333332,1120.9632329525898,1026.0314337140767,2160126.2328926646,45.49400000000001,30.123333333333342,-12.119121176056296
000001.XSHE,2015-03-13,1152.83,1159.79,1206.99,1145.09,4089376.5354072736,4799917337.0,1.0,1104.394,1078.8613333333333,1144.0344162375256,1013.6882504291409,2834008.0577119133,58.648000000000046,33.52733333333335,-25.52479465782244
000001.XSHE,2015-03-16,1168.3,1192.29,1199.25,1155.15,2867310.2617651746,3387183074.0,3.0,1123.892,1086.5473333333332,1174.1223403572365,998.9723263094301,2837405.5393671035,51.83800000000001,35.02266666666667,-39.052071078109975
000001.XSHE,2015-03-17,1200.02,1191.51,1217.05,1179.91,2533051.908922291,3020493756.0,1.0,1149.114,1093.82,1196.706328121302,990.9336718786977,2985818.593950511,53.38600000000001,36.51866666666667,-45.15331269502303
000001.XSHE,2015-03-18,1188.42,1200.02,1204.67,1183.78,2366529.35034416,2824051296.0,1.0,1174.646,1102.6399999999999,1217.8787977821885,987.4012022178111,3225611.7175536035,52.76800000000003,36.46666666666667,-48.603898942596516
000001.XSHE,2015-03-19,1197.7,1175.27,1197.7,1169.85,2042488.7047231705,2413982341.0,1.0,1183.776,1108.4173333333333,1229.1975872697728,987.6370793968938,2779751.352232414,41.93400000000001,36.05400000000001,-43.43532846440621
000001.XSHE,2015-03-20,1175.27,1185.32,1202.35,1165.21,2554445.726048663,3027332027.0,1.0,1188.882,1115.2773333333332,1241.304324652458,989.2503420142084,2472765.190360692,33.88799999999996,37.498666666666665,-40.7042736661117
000001.XSHE,2015-03-23,1186.1,1193.83,1203.89,1186.1,2303269.651457913,2750564645.0,3.0,1189.19,1122.498,1253.5299056456906,991.4660943543095,2359957.0682992395,28.782000000000018,37.65400000000001,-39.18806363101862
000001.XSHE,2015-03-24,1193.83,1187.64,1205.44,1179.91,2015224.5251086191,2396554421.0,1.0,1188.416,1131.5240000000001,1260.453027608209,1002.5949723917913,2256391.5915365056,26.460000000000036,37.08600000000001,-35.3811884592551
000001.XSHE,2015-03-25,1182.23,1153.6,1184.55,1152.05,2056933.7621359224,2396637069.0,1.0,1179.132,1138.4360000000001,1259.491985111959,1017.3800148880414,2194472.473894858,29.400000000000045,38.37533333333336,-24.594628423257518
000001.XSHE,2015-03-26,1149.73,1169.08,1191.51,1139.67,1923054.719950731,2245999026.0,1.0,1177.8939999999998,1147.36,1254.7735875948576,1039.9464124051422,2170585.6769403694,33.734000000000016,40.387333333333345,-20.502692217956337
000001.XSHE,2015-03-27,1168.3,1166.75,1182.23,1149.73,1354051.5208913644,1577573144.0,1.0,1174.1799999999998,1155.8186666666666,1245.4695963460572,1066.167736987276,1930506.8359089103,32.80600000000004,41.78066666666668,-16.776033922449415
000001.XSHE,2015-03-30,1178.36,1211.63,1232.52,1169.08,3337960.865940924,4014763910.0,3.0,1177.74,1163.6073333333334,1250.8052846417156,1076.4093820249511,2137445.0788055123,42.246,40.95533333333334,-23.253148503301418
000001.XSHE,2015-03-31,1241.03,1218.59,1282.81,1210.08,3532577.1793630347,4392916213.0,1.0,1183.9299999999998,1173.8200000000002,1246.3776113955425,1101.2623886044578,2440915.609656395,51.686000000000014,43.84400000000002,-27.512584154494107
000001.XSHE,2015-04-01,1224.01,1234.84,1248.77,1205.44,2123945.074665544,2608884323.0,1.0,1200.178,1184.6519999999998,1238.3587429658312,1130.9452570341684,2454317.8721623197,53.233999999999966,45.134000000000015,-32.23631394458607
000001.XSHE,2015-04-02,1244.9,1222.46,1247.99,1208.54,1817010.33980662,2222677526.0,1.0,1210.854,1190.8413333333333,1238.4161044785699,1143.2665621880967,2433108.9961334975,50.75599999999999,42.14133333333334,-31.069476574448572
000001.XSHE,2015-04-03,1214.72,1226.33,1232.52,1208.54,1854624.3547821548,2262854616.0,1.0,1222.77,1195.2773333333332,1242.852370885531,1147.7022957811355,2533223.5629116553,49.052,38.582,-29.90050991793305
000001.XSHE,2015-04-07,1249.54,1300.61,1312.21,1249.54,3826322.5963201895,4898156842.0,4.0,1240.566,1202.4986666666666,1274.6605409955973,1130.336792337736,2630895.9089875086,53.07400000000003,41.36733333333335,-43.44775812171861
000001.XSHE,2015-04-08,1309.89,1386.49,1398.09,1289.0,4357759.256828395,5784470106.0,1.0,1274.146,1215.4973333333335,1334.3288542758908,1096.6658123907762,2795932.3244805806,60.346000000000004,46.164000000000016,-67.4316629855216
000001.XSHE,2015-04-09,1388.81,1392.68,1472.37,1372.56,4101095.298273831,5794669044.0,1.0,1305.714,1228.3413333333335,1377.723757976859,1078.9589086898081,3191362.369202238,71.64200000000001,51.42533333333334,-79.90220486501016
000001.XSHE,2015-04-10,1392.68,1531.95,1531.95,1381.85,4317122.490942915,6339429320.0,1.0,1367.6119999999999,1252.12,1465.2485071768342,1038.9914928231656,3691384.799429497,93.77200000000002,59.420666666666676,-112.86201242533639
000001.XSHE,2015-04-13,1592.2,1549.12,1606.25,1513.53,5132611.4581181565,8022671103.0,3.0,1432.1699999999998,1276.3733333333334,1534.8891849243078,1017.8574817423591,4346982.220096697,107.52000000000002,63.12600000000002,-130.96306631780453
000001.XSHE,2015-04-14,1545.37,1526.64,1545.37,1508.85,2639765.2688256563,4020206974.0,1.0,1477.376,1298.5606666666667,1582.5840034811529,1014.5373298521806,4109670.7545977905,98.398,64.57266666666668,-131.38188665850225
000001.XSHE,2015-04-15,1526.64,1559.42,1616.55,1508.85,3649032.2876454047,5746960894.0,1.0,1511.962,1323.346,1629.880501325469,1016.8114986745311,3967925.3607611926,98.12000000000003,70.05066666666669,-132.9811199131384
000001.XSHE,2015-04-16,1530.39,1592.2,1600.63,1521.96,2634462.944353725,4102837566.0,1.0,1551.866,1352.586,1673.0838299725901,1032.08817002741,3674598.889977171,93.89200000000005,72.92266666666667,-135.2022926486286
000001.XSHE,2015-04-17,1639.03,1585.65,1639.03,1573.47,2786190.16743922,4447249759.0,1.0,1562.6060000000002,1380.3573333333334,1704.8752959853346,1055.8393706813322,3368412.425276432,76.98400000000001,73.83733333333335,-129.49996455063842
000001.XSHE,2015-04-20,1601.57,1526.64,1610.93,1513.53,3680650.913116386,5776571274.0,3.0,1558.1100000000001,1404.35,1714.0629930389405,1094.6370069610593,3078020.3162760786,77.92000000000003,78.16400000000002,-108.48402463720095
000001.XSHE,2015-04-21,1528.51,1550.99,1563.17,1498.54,2579508.36046654,3943916672.0,1.0,1562.98,1426.9739999999997,1725.7391221564164,1128.208877843583,3065968.934604255,82.79200000000006,78.08800000000002,-96.77747532781245
000001.XSHE,2015-04-22,1552.87,1587.52,1589.39,1545.37,2960892.265924209,4640335829.0,1.0,1568.6,1451.5693333333331,1737.2711079632122,1165.867558703454,2928340.930260016,70.05600000000008,76.17400000000004,-93.52667675867701
000001.XSHE,2015-04-23,1590.33,1560.36,1594.08,1550.99,2476736.2711169217,3893622256.0,1.0,1562.232,1473.2706666666668,1737.0285920957656,1209.512741237568,2896795.5956126554,62.940000000000055,76.15800000000004,-82.07509939506963
000001.XSHE,2015-04-24,1526.64,1511.66,1546.31,1499.48,2608218.063585728,3959770644.0,1.0,1547.434,1492.5506666666665,1717.1015363047804,1267.9997970285526,2861201.1748419567,62.00400000000004,77.58666666666669,-61.82938345817092
000001.XSHE,2015-04-27,1518.21,1537.88,1554.74,1518.21,2627153.021041953,4027943752.0,3.0,1549.6820000000002,1513.3206666666667,1683.3553163231545,1343.286017010179,2650501.5964270704,51.14000000000001,78.86000000000003,-52.90565818422283
000001.XSHE,2015-04-28,1540.69,1564.11,1625.92,1520.09,5086035.176554079,8014551559.0,1.0,1552.306,1530.8873333333333,1654.9796368742461,1406.7950297924206,3151806.959644578,59.38000000000002,80.19000000000003,-50.96033268341034
000001.XSHE,2015-04-29,1560.36,1559.42,1568.79,1521.96,2296833.4508984108,3550441015.0,1.0,1546.6860000000001,1542.416,1637.8339081125032,1446.9980918874967,3018995.1966394186,59.941999999999965,76.03933333333336,-46.7251289461276
000001.XSHE,2015-04-30,1576.28,1564.11,1615.62,1562.23,3086330.533018778,4899313706.0,1.0,1547.436,1553.8446666666666,1601.523843832728,1506.1654895006052,3140914.04901979,62.56399999999994,73.13200000000002,-43.28479639329066
000001.XSHE,2015-05-04,1564.11,1547.25,1564.11,1524.77,1524222.9116173852,2351722644.0,4.0,1554.5539999999999,1554.8646666666668,1601.1713183743375,1508.5580149589962,2924115.0186261213,58.25599999999995,65.748,-35.961902554415474
000001.XSHE,2015-05-05,1536.94,1485.43,1547.25,1452.65,2455017.343126232,3685666800.0,1.0,1544.0639999999999,1550.6186666666665,1609.228307446794,1492.0090258865391,2889687.883042977,68.55999999999995,65.87333333333332,-17.31263520863763
000001.XSHE,2015-05-06,1481.69,1472.32,1525.71,1450.78,2081925.187459248,3107778057.0,1.0,1525.706,1546.9973333333332,1617.4688248201437,1476.5258418465228,2288865.885224011,62.379999999999924,68.184,-2.9812861232408068
000001.XSHE,2015-05-07,1472.32,1467.64,1485.43,1451.71,1343923.1936987268,1968948606.0,1.0,1507.35,1540.8786666666667,1621.8786690887387,1459.8786642445948,2098283.833784074,59.757999999999946,63.251999999999995,6.4778877650423965
000001.XSHE,2015-05-08,1471.38,1484.5,1493.86,1451.71,1467518.8817783766,2163155372.0,1.0,1491.428,1533.6986666666667,1614.29446622633,1453.1028671070032,1774521.5035359939,56.94799999999996,60.817333333333316,8.213327209664158
000001.XSHE,2015-05-11,1479.81,1501.35,1509.78,1450.78,2266821.481333467,3349060340.0,3.0,1482.248,1528.0786666666668,1604.8131241405054,1451.3442091928282,1923041.2174792099,60.879999999999974,60.37999999999999,5.373028251957749
000001.XSHE,2015-05-12,1496.67,1494.8,1514.47,1467.64,2124358.426545358,3166909071.0,1.0,1484.1219999999998,1525.956,1604.5988337666693,1447.3131662333305,1856909.4341630354,51.32599999999998,57.00866666666664,4.856894349463801
000001.XSHE,2015-05-13,1515.4,1487.3,1521.02,1475.13,1875492.809789552,2807443701.0,1.0,1487.118,1521.71,1601.4302089452895,1441.9897910547106,1815622.958629096,45.51799999999994,55.759333333333295,5.9159456417812635
000001.XSHE,2015-05-14,1498.54,1488.24,1503.23,1470.45,1535388.440036553,2283604932.0,1.0,1491.2379999999998,1515.0913333333335,1587.5497442092396,1442.6329224574274,1853916.0078966613,45.32999999999993,55.00999999999995,6.091394493892494
000001.XSHE,2015-05-15,1479.81,1447.03,1487.3,1431.11,1871383.291984271,2718918497.0,1.0,1483.744,1507.536,1583.3225829813896,1431.7494170186105,1934688.8899378404,48.32599999999998,55.945999999999955,14.525348220378419
000001.XSHE,2015-05-18,1423.62,1421.74,1436.73,1403.01,1641153.4542180705,2327577363.0,3.0,1467.822,1501.5413333333333,1589.221804156685,1413.8608625099816,1809555.2845147606,45.32999999999997,54.82199999999997,24.108681718312937
000001.XSHE,2015-05-19,1420.81,1460.14,1474.19,1409.57,2047660.133274892,2959578151.0,1.0,1460.89,1496.3586666666667,1584.023936827524,1408.6933965058095,1794215.6258606676,48.88800000000001,56.257999999999974,20.694431187177997
000001.XSHE,2015-05-20,1499.48,1474.19,1509.78,1465.76,2765000.3445960144,4115488946.0,1.0,1458.268,1490.364,1570.114261549026,1410.613738450974,1972117.1328219604,49.63800000000001,52.51199999999996,14.913433744550503
000001.XSHE,2015-05-21,1479.81,1478.88,1488.24,1463.89,1501022.674591583,2214012413.0,1.0,1456.3960000000002,1484.9946666666667,1555.0784324112929,1414.9109009220406,1965243.979732966,47.952,51.01333333333329,9.942708830327774
000001.XSHE,2015-05-22,1490.11,1523.83,1526.64,1482.62,2799422.7151322654,4233667708.0,1.0,1471.756,1482.3093333333334,1541.6674515488774,1422.9512151177894,2150851.864362565,46.077999999999975,50.450666666666635,-2.735743570898876
000001.XSHE,2015-05-25,1531.32,1554.74,1564.11,1531.32,2915223.25276252,4518266965.0,3.0,1498.356,1482.8086666666668,1544.5848131804346,1421.032520152899,2405665.824071455,45.32999999999997,50.51333333333331,-16.45710148949388
000001.XSHE,2015-05-26,1557.55,1556.61,1564.11,1524.77,2981255.0079981503,4607493817.0,1.0,1517.65,1487.554,1560.1763412298826,1414.9316587701176,2592384.7990161064,40.27399999999993,46.82933333333331,-24.16509771327833
000001.XSHE,2015-05-27,1556.61,1543.5,1582.84,1536.94,2499726.11856171,3888978290.0,1.0,1531.512,1492.2993333333334,1569.794260159576,1414.8044065070908,2539329.9538092455,39.52599999999993,44.89399999999996,-24.923299772432756
000001.XSHE,2015-05-28,1545.37,1451.71,1545.37,1447.03,2918106.612202161,4404227952.0,1.0,1526.078,1491.2373333333335,1570.5947823370416,1411.8798843296254,2822746.7413313612,54.323999999999934,49.201999999999956,-5.2041968164217
000001.XSHE,2015-05-29,1452.65,1434.86,1467.64,1415.19,2151343.933206027,3103583525.0,1.0,1508.284,1487.928,1572.4609238310363,1403.395076168964,2693130.984946114,55.261999999999944,49.88866666666663,10.025871441935806
000001.XSHE,2015-06-01,1435.79,1489.18,1496.67,1422.68,2304486.7510979194,3365503692.0,3.0,1495.172,1487.1166666666666,1571.3305045748946,1402.9028287584385,2570983.6846131934,62.00399999999995,50.88799999999996,7.175666615896716
000001.XSHE,2015-06-02,1488.24,1477.0,1489.18,1453.59,2033787.605958023,2991520503.0,1.0,1479.25,1485.93,1570.1814728993477,1401.6785271006524,2381490.204205168,61.254,50.138666666666644,7.751561025045021
000001.XSHE,2015-06-03,1477.0,1482.62,1492.92,1452.65,2108964.0339399176,3103911888.0,1.0,1467.0739999999998,1485.618,1569.882390784488,1401.3536092155118,2303337.7872808096,60.12800000000002,49.76399999999999,6.593684387671374
000001.XSHE,2015-06-04,1484.5,1533.2,1551.93,1467.64,3931846.1524915206,5971743172.0,1.0,1483.372,1488.6153333333334,1576.4042330112645,1400.8264336554023,2506085.6953386813,57.318000000000026,53.197999999999986,-4.893980500282851
000001.XSHE,2015-06-05,1564.11,1526.64,1569.72,1501.35,3048782.476549809,4681108344.0,1.0,1501.7279999999998,1493.9226666666666,1580.5551196642361,1407.290213669097,2685573.4040074376,60.502000000000045,53.94733333333332,-10.024535830744526
000001.XSHE,2015-06-08,1528.51,1619.36,1634.35,1516.34,5430404.882175675,8596897224.0,3.0,1527.764,1507.0973333333336,1605.9316048521832,1408.263061814484,3310757.0302229887,69.30600000000004,58.87999999999999,-31.916337447232763
000001.XSHE,2015-06-09,1625.92,1590.33,1633.41,1563.17,3509505.3630378605,5601874159.0,1.0,1550.4299999999998,1515.7766666666664,1619.674239212647,1411.8790941206857,3605900.581638957,76.23600000000002,59.254666666666644,-37.30879099654953
000001.XSHE,2015-06-10,1573.47,1562.23,1584.71,1554.74,2347227.6911850367,3679526071.0,1.0,1566.352,1521.646,1625.4221254679405,1417.8698745320594,3653553.3130879803,75.3,58.317999999999984,-33.045689275461655
000001.XSHE,2015-06-11,1562.23,1543.5,1568.79,1531.32,1822526.77680596,2811122701.0,1.0,1568.4119999999998,1525.954,1627.4618861960728,1424.4461138039271,3231689.437950868,65.936,59.19266666666666,-25.279892885016125
000001.XSHE,2015-06-12,1543.5,1546.31,1557.55,1527.58,2032254.3597338183,3131979775.0,1.0,1572.346,1527.4526666666668,1629.4885758825828,1425.4167574507508,3028383.8145876704,58.25599999999999,58.00666666666666,-20.28193278704748
000001.XSHE,2015-06-15,1548.18,1491.05,1554.74,1489.18,2340596.079272996,3547187107.0,3.0,1546.684,1523.2066666666665,1625.6758558105473,1420.7374775227856,2410422.0540071344,47.765999999999984,59.69199999999999,-5.008875530438672
000001.XSHE,2015-06-16,1479.81,1464.83,1504.16,1451.71,1934865.8342606304,2858215963.0,1.0,1521.584,1517.088,1621.9419839695213,1412.2340160304786,2095494.1482516886,44.20799999999999,60.566,9.571611016351426
000001.XSHE,2015-06-17,1482.62,1473.26,1487.3,1447.03,1832111.620487898,2690027404.0,1.0,1503.79,1512.4053333333331,1618.4708685641729,1406.3397981024934,1992470.9341122608,45.144000000000005,60.19066666666667,15.921827709631089
000001.XSHE,2015-06-18,1468.57,1440.48,1468.57,1407.69,1711047.4216927693,2468532772.0,1.0,1483.1860000000001,1511.6566666666665,1619.6984108919107,1403.6149224414223,1970175.0630896227,50.76399999999999,58.00600000000001,25.791877959476324
000001.XSHE,2015-06-19,1428.3,1370.23,1440.48,1358.99,1671511.9067601794,2345843964.0,1.0,1447.9699999999998,1507.3479999999997,1632.3404222160027,1382.3555777839968,1898026.5724948947,61.067999999999984,59.94200000000001,45.11016235690772
000001.XSHE,2015-06-23,1371.17,1400.2,1402.08,1321.53,1927727.867447507,2643242082.0,4.0,1429.8,1501.416,1638.0109779038983,1364.8210220961016,1815452.930129797,64.06599999999999,60.379333333333335,48.25582149053821
