code,date,open,close,high,low,volume,money,time_interval,SMA_5,SMA_15,upperband,lowerband,SMA5_volume,ATR_5,ATR_15,MACD
000001.XSHE,2020-12-17,2283.75,2288.58,2301.87,2247.52,568141.4654501918,1294658258.0,1.0,2272.882,2311.0446666666667,2427.508591397991,2194.5807419353423,643847.9902821804,67.1499999999999,76.16533333333334,3.0440487580981426
000001.XSHE,2020-12-18,2294.62,2217.33,2306.7,2201.63,876674.2054633275,1959764030.0,1.0,2269.018,2300.256,2419.6237036484304,2180.8882963515694,672159.8740055659,74.39599999999982,78.17800000000001,15.903278235889047
000001.XSHE,2020-12-21,2210.08,2207.67,2251.14,2177.47,750917.6951265361,1662649764.0,3.0,2254.5260000000003,2288.501333333333,2407.2549464192766,2169.7477202473897,683899.463957794,76.32799999999989,72.864,24.754358838104963
000001.XSHE,2020-12-22,2217.33,2161.77,2249.93,2159.36,851819.3147282089,1873638697.0,1.0,2234.236,2271.190666666667,2382.3589880708455,2160.022345262488,723624.5232520011,77.04999999999981,70.44866666666664,38.44855757114328
000001.XSHE,2020-12-23,2169.02,2173.85,2182.3,2148.49,621088.3915633555,1345650705.0,1.0,2209.8399999999997,2258.0673333333334,2365.297599174625,2150.837067492042,733728.2144663243,71.49399999999996,68.43599999999999,42.31815026661798
000001.XSHE,2020-12-24,2191.97,2205.25,2231.82,2181.1,524097.81203945127,1155767251.0,1.0,2193.174,2247.762,2342.0036144659875,2153.520385534013,724919.4837841762,72.21800000000003,66.74533333333335,36.27048974453555
000001.XSHE,2020-12-25,2205.25,2178.68,2205.25,2150.9,477835.4398075899,1038128166.0,1.0,2185.4440000000004,2237.617333333333,2326.1129824489462,2149.12168421772,645151.7306530287,62.07400000000007,65.86,36.7668340339651
000001.XSHE,2020-12-28,2176.27,2276.5,2277.71,2170.23,1051869.74522293,2352947261.0,3.0,2199.21,2237.1339999999996,2324.623288095408,2149.644711904591,705342.1406723075,68.83600000000006,67.46999999999998,15.145250118050626
000001.XSHE,2020-12-29,2278.92,2315.15,2329.64,2259.6,797462.560525236,1837947184.0,1.0,2229.886,2240.8373333333334,2336.7038615205975,2144.9708051460693,694470.7898317128,64.7300000000001,68.35533333333333,-6.150475921152065
000001.XSHE,2020-12-30,2294.62,2318.77,2318.77,2260.8,810219.3490514365,1854082767.0,1.0,2258.87,2244.782,2348.504743393895,2141.0592566061055,732296.9813293291,69.56199999999998,69.24066666666664,-19.07087961397201
